run_id,config,mesh,mtls,level,rep,steady_start_utc,steady_end_utc,row_type,service,scenario,rps_target,reqs,fail_rate,lat_avg_ms,lat_p50_ms,lat_p90_ms,lat_p95_ms,lat_p99_ms,lat_max_ms,app_cpu_milli_mean,app_cpu_milli_p95,sidecar_cpu_milli_mean,sidecar_cpu_milli_p95,app_mem_mib_mean,app_mem_mib_max,sidecar_mem_mib_mean,sidecar_mem_mib_max
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,differential,,,,,,,,,,,35.83779836965808,44.43226917223908,,,200.60416666666666,201.3046875,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,digital-filters,,,,,,,,,,,0.3435505535229484,0.46110883423363574,,,200.31640625,200.31640625,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,video,,,,,,,,,,,0.1337168019021316,0.16654772698424955,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,resource,_ingress,,,,,,,,,,,10.128768978203347,,,,118.57779947916667,,,
baseline_differential_S2int_low_r7,baseline_differential_S2int,baseline,na,low,7,1789341905,1789342026,latency,differential,differential_solve,25,3001,0,2.37555869343552,2.342709,2.802744,2.956664,3.311301,5.451038,,,,,,,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,permutation,,,,,,,,,,,0.29019146433620907,0.41998620579592966,,,149.49609375,149.49609375,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,fibonacci,,,,,,,,,,,0.1409318199223532,0.18475725072642418,,,186.796875,186.796875,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,integration,,,,,,,,,,,18.365422951180157,24.26434085456249,,,184.64046875,185.1171875,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,differential,,,,,,,,,,,39.79454878008428,52.01297007519955,,,200.8715625,201.41015625,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,digital-filters,,,,,,,,,,,0.39018577162538953,0.4974493252645681,,,200.31640625,200.31640625,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,video,,,,,,,,,,,0.15066436415890894,0.17876549398016042,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,resource,_ingress,,,,,,,,,,,10.025776862632725,,,,118.84734375,,,
baseline_differential_S2int_low_r8,baseline_differential_S2int,baseline,na,low,8,1789342094,1789342215,latency,differential,differential_solve,25,3001,0,2.593883283905365,2.572351,3.074735,3.200042,3.500947,5.694776,,,,,,,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,permutation,,,,,,,,,,,0.34265354520211716,0.529186055841879,,,149.49609375,149.49609375,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,fibonacci,,,,,,,,,,,0.1623088111880223,0.1997247694209314,,,186.796875,186.796875,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,integration,,,,,,,,,,,19.48634006378315,24.647734467278003,,,184.31640625,184.75390625,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,differential,,,,,,,,,,,41.425687815701515,52.90853427106808,,,201.266875,202.54296875,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,digital-filters,,,,,,,,,,,0.4502561306825425,0.5473369895823242,,,200.31640625,200.31640625,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,video,,,,,,,,,,,0.15798002863490324,0.1830698636598572,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,resource,_ingress,,,,,,,,,,,10.317164208411052,,,,118.66671875,,,
baseline_differential_S2int_low_r9,baseline_differential_S2int,baseline,na,low,9,1789342284,1789342405,latency,differential,differential_solve,25,3000,0,2.637909818333335,2.679922,3.0922101,3.1942730999999998,3.441767389999999,7.74825,,,,,,,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,permutation,,,,,,,,,,,0.2989699490291826,0.38925369552156164,,,149.49365234375,149.49609375,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,fibonacci,,,,,,,,,,,0.15644670245721368,0.19887967209224391,,,186.796875,186.796875,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,integration,,,,,,,,,,,16.868791949902132,24.60929462851507,,,184.40934244791666,184.80859375,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,differential,,,,,,,,,,,36.73331909516032,45.95131809912846,,,203.19889322916666,203.7890625,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,digital-filters,,,,,,,,,,,0.3809259881402506,0.5139451016291318,,,200.31640625,200.31640625,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,video,,,,,,,,,,,0.1467660056570125,0.184473233167826,,,795.19921875,795.19921875,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,resource,_ingress,,,,,,,,,,,9.938569043930851,,,,118.61946614583333,,,
baseline_differential_S2int_low_r10,baseline_differential_S2int,baseline,na,low,10,1789342473,1789342594,latency,differential,differential_solve,25,3001,0,2.4988098213928724,2.471961,3.064235,3.223755,3.491889,6.101249,,,,,,,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,permutation,,,,,,,,,,,0.3061193073465294,0.38996448613345075,,,149.4921875,149.4921875,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,fibonacci,,,,,,,,,,,0.16651192139852355,0.24034826139236748,,,186.796875,186.796875,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,integration,,,,,,,,,,,31.480076990260653,41.83693783529626,,,184.55989583333334,185.04296875,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,differential,,,,,,,,,,,69.47757644327771,85.4829761553235,,,204.10546875,204.890625,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,digital-filters,,,,,,,,,,,0.37969045073702495,0.5103872755545126,,,200.31640625,200.31640625,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,video,,,,,,,,,,,0.14098075037163285,0.17699749292265743,,,795.19921875,795.19921875,,
baseline_differential_S2int_med_r1,baseline_differential_S2int,baseline,na,med,1,1789342663,1789342783,resource,_ingress,,,,,,,,,,,17.227879081156196,,,,118.63948567708333,,,
